PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
0, 3881233850, 0.25390297174453735, 0.5836894512176514, -0.2576757073402405, 0.7269413471221924, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.976806640625, -0.204833984375, -0.42578125, 0, 
1, 3881242183, 0.25473037362098694, 0.584530770778656, -0.25654923915863037, 0.7263740301132202, 0.9999985098838806, 0.0004033045843243599, -0.0004435684531927109, -0.0016199126839637756, 0.07922333478927612, -0.005732119083404541, 0.01812344789505005, 9.509247779846191, -0.6716212034225464, 2.1709628105163574, 5.546060562133789, -6.0997514724731445, -22.27629852294922, -0.977783203125, -0.209716796875, -0.42333984375, 0, 
2, 3881250516, 0.2555742859840393, 0.585438072681427, -0.25541889667510986, 0.7257449626922607, 0.9999983906745911, 0.00039755459874868393, -0.0005222577601671219, -0.0016666390001773834, 0.07890307903289795, -0.00625842809677124, 0.018290698528289795, 9.471142768859863, -0.7343343496322632, 2.1903076171875, 5.466989994049072, -7.181850910186768, -22.918859481811523, -0.9755859375, -0.216552734375, -0.4228515625, 0, 
3, 3881258849, 0.2567729949951172, 0.5855953097343445, -0.25314563512802124, 0.7259911298751831, 0.9999982118606567, 0.0005335425958037376, -0.000662531703710556, -0.0016847196966409683, 0.08008497953414917, -0.0067705512046813965, 0.018134355545043945, 9.613391876220703, -0.7950756549835205, 2.1702475547790527, 7.337035179138184, -9.110835075378418, -23.167499542236328, -0.9765625, -0.213623046875, -0.4208984375, 0, 
4, 3881267182, 0.2573648989200592, 0.5866801142692566, -0.2519252598285675, 0.7253299355506897, 0.9999982714653015, 0.0006504757329821587, -0.0007116440683603287, -0.001588793471455574, 0.08253699541091919, -0.00671839714050293, 0.01875370740890503, 9.907710075378418, -0.7890228033065796, 2.2440004348754883, 8.945046424865723, -9.786205291748047, -21.848363876342773, -0.97509765625, -0.216552734375, -0.419921875, 0, 
5, 3881275515, 0.25817620754241943, 0.5848718881607056, -0.24996764957904816, 0.7271769046783447, 0.9999985098838806, 0.0006774840876460075, -0.0006895549595355988, -0.0014172159135341644, 0.08497428894042969, -0.007993996143341064, 0.020895063877105713, 10.200407981872559, -0.9431263208389282, 2.501105546951294, 9.316452026367188, -9.482444763183594, -19.488906860351562, -0.97509765625, -0.221923828125, -0.41796875, 0, 
6, 3881283848, 0.25851455330848694, 0.5857501029968262, -0.24899877607822418, 0.7266821265220642, 0.9999989867210388, 0.0006096875295042992, -0.000593237578868866, -0.0011600367724895477, 0.0867583155632019, -0.008662223815917969, 0.02390843629837036, 10.41429615020752, -1.0257679224014282, 2.8636155128479004, 8.384143829345703, -8.157931327819824, -15.952292442321777, -0.9755859375, -0.224365234375, -0.4130859375, 0, 
7, 3881292181, 0.25811678171157837, 0.5829874873161316, -0.24772317707538605, 0.7294756174087524, 0.999999463558197, 0.00041066762059926987, -0.00043830834329128265, -0.0008320994675159454, 0.08698350191116333, -0.008610963821411133, 0.027096688747406006, 10.44069766998291, -1.0234315395355225, 3.247619152069092, 5.647313117980957, -6.027415752410889, -11.44265079498291, -0.97216796875, -0.230224609375, -0.4150390625, 0, 
8, 3881300514, 0.25838467478752136, 0.5832793712615967, -0.24741105735301971, 0.7292532920837402, 0.9999998211860657, 0.00009167473763227463, -0.0001955851912498474, -0.0005070995539426804, 0.08670765161514282, -0.0061528682708740234, 0.02969372272491455, 10.406384468078613, -0.7328771352767944, 3.5614590644836426, 1.2606685161590576, -2.6895971298217773, -6.973398208618164, -0.97265625, -0.230712890625, -0.4111328125, 0, 
9, 3881308847, 0.2578705847263336, 0.5782033205032349, -0.2466575652360916, 0.7337192893028259, 0.9999999403953552, -0.00029211677610874176, 0.000012882985174655914, -0.00029380805790424347, 0.08403652906417847, -0.0023803114891052246, 0.028936803340911865, 10.084827423095703, -0.2836208641529083, 3.4726037979125977, -4.017055034637451, 0.17716087400913239, -4.040312767028809, -0.97265625, -0.226318359375, -0.41357421875, 0, 
