PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
960, 155636734, -0.14755013585090637, 0.642783522605896, 0.02923486940562725, 0.7511352300643921, 12.608882904052734, -0.8261175155639648, -0.7462891340255737, 25.527015686035156, -9.955992698669434, -17.97888946533203, 
961, 155645067, -0.14779287576675415, 0.6425386667251587, 0.031313665211200714, 0.7512128353118896, 12.317343711853027, 0.15142466127872467, -0.3234730660915375, 23.93821144104004, -1.907275676727295, -15.910613059997559, 
962, 155653400, -0.14811763167381287, 0.6422388553619385, 0.03314220905303955, 0.7513267397880554, 11.951749801635742, 0.9007067084312439, 0.6776362657546997, 22.189929962158203, -0.40451306104660034, -12.82931900024414, 
963, 155661733, -0.14862003922462463, 0.6420474052429199, 0.034660205245018005, 0.7513226866722107, 11.469162940979004, 1.1848902702331543, 1.5142924785614014, 20.37920570373535, -1.8462367057800293, -8.026185989379883, 
964, 155670066, -0.14928629994392395, 0.6422662138938904, 0.03590838238596916, 0.750944972038269, 10.814828872680664, 1.2213631868362427, 2.281198501586914, 18.384151458740234, -8.761249542236328, -2.9269652366638184, 
965, 155678399, -0.1500094085931778, 0.6430355906486511, 0.036907948553562164, 0.7500935792922974, 10.365803718566895, 0.9187225699424744, 2.813143253326416, 15.526384353637695, -18.067304611206055, 1.1412429809570312, 
966, 155686732, -0.15069973468780518, 0.6442388296127319, 0.037672121077775955, 0.7488837838172913, 10.468097686767578, 0.36386674642562866, 2.986438751220703, 11.992233276367188, -25.26762580871582, 3.8029990196228027, 
967, 155695065, -0.1512691080570221, 0.6456871628761292, 0.03823915123939514, 0.7474915385246277, 10.427886962890625, -0.3290190100669861, 3.226802349090576, 8.497273445129395, -29.05984878540039, 4.9095869064331055, 
968, 155703398, -0.1516384780406952, 0.6473358869552612, 0.03869541734457016, 0.7459656596183777, 10.503846168518066, -1.027616024017334, 3.167576313018799, 5.215882301330566, -32.18286895751953, 4.119463920593262, 
969, 155711731, -0.15177719295024872, 0.6490682363510132, 0.03914102911949158, 0.7444072365760803, 10.568488121032715, -1.3039932250976562, 3.0533666610717773, 2.896562337875366, -33.46883010864258, 2.100778818130493, 
970, 155720064, -0.15172675251960754, 0.6508059501647949, 0.03967054560780525, 0.7428708076477051, 10.640451431274414, -1.5192219018936157, 2.9021079540252686, 2.042019844055176, -33.56575393676758, -0.7683380246162415, 
971, 155728397, -0.1515101045370102, 0.652457594871521, 0.04033410921692848, 0.7414290904998779, 10.735066413879395, -1.740273356437683, 2.471301317214966, 2.0383055210113525, -32.28929138183594, -3.76676869392395, 
972, 155736730, -0.1512686312198639, 0.654001772403717, 0.04118427261710167, 0.7400700449943542, 10.931989669799805, -1.9166640043258667, 2.3164899349212646, 3.9099392890930176, -30.773902893066406, -6.0686187744140625, 
973, 155745063, -0.15104150772094727, 0.6554201245307922, 0.04223959520459175, 0.7388009428977966, 11.131418228149414, -1.7302427291870117, 1.8486113548278809, 6.32121467590332, -29.212026596069336, -7.890869617462158, 
974, 155753396, -0.15098252892494202, 0.6566545367240906, 0.04344680905342102, 0.7376459836959839, 11.378728866577148, -2.185131311416626, 1.440543293952942, 9.71274471282959, -26.42388153076172, -8.029006004333496, 
975, 155761729, -0.1511334478855133, 0.657718300819397, 0.04475894570350647, 0.7365881204605103, 11.452046394348145, -2.41288423538208, 1.0708075761795044, 12.950668334960938, -24.02971649169922, -7.028871059417725, 
976, 155770062, -0.15160083770751953, 0.6586737036705017, 0.04615458473563194, 0.7355514764785767, 11.251879692077637, -2.8288469314575195, 0.8741310238838196, 16.88960075378418, -22.598953247070312, -4.8105998039245605, 
977, 155778395, -0.15230853855609894, 0.6596179604530334, 0.047649092972278595, 0.7344630360603333, 10.955805778503418, -2.471888780593872, 0.8908492922782898, 20.10348892211914, -23.11829948425293, -3.074094772338867, 
978, 155786728, -0.15319302678108215, 0.6606249213218689, 0.04921196773648262, 0.7332700490951538, 10.875123977661133, -2.5607423782348633, 0.827799916267395, 22.354278564453125, -24.615928649902344, -1.7505680322647095, 
979, 155795061, -0.15417425334453583, 0.6616505980491638, 0.05080372467637062, 0.7320301532745361, 10.884475708007812, -2.2376768589019775, 0.7071081399917603, 23.498828887939453, -25.31637954711914, -0.8577063679695129, 
980, 155803394, -0.15516860783100128, 0.6626558899879456, 0.05240299552679062, 0.7307968735694885, 10.818705558776855, -1.9355247020721436, 0.7001620531082153, 23.748798370361328, -24.970073699951172, -0.8907743096351624, 
981, 155811727, -0.15608730912208557, 0.6636061072349548, 0.053984757512807846, 0.7296229600906372, 10.751564025878906, -1.5960584878921509, 0.7773953080177307, 22.948131561279297, -23.95990753173828, -1.614569067955017, 
982, 155820060, -0.15691719949245453, 0.6645068526268005, 0.055531010031700134, 0.7285082936286926, 10.695612907409668, -1.2291302680969238, 0.8500877022743225, 21.853261947631836, -22.844240188598633, -2.388157844543457, 
983, 155828393, -0.15764473378658295, 0.66531902551651, 0.05699291452765465, 0.7274961471557617, 10.57431697845459, -0.811512291431427, 0.845047652721405, 20.177526473999023, -20.96817398071289, -2.8994438648223877, 
984, 155836726, -0.15825527906417847, 0.6660953760147095, 0.05834070220589638, 0.7265457510948181, 10.457717895507812, -0.4973665773868561, 0.9099447727203369, 18.003976821899414, -19.837074279785156, -3.2196221351623535, 
985, 155845059, -0.15875178575515747, 0.6667870283126831, 0.05953912064433098, 0.7257053256034851, 10.399510383605957, -0.18944407999515533, 0.9944342970848083, 15.557915687561035, -17.793027877807617, -3.255763053894043, 
986, 155853392, -0.15914513170719147, 0.6674236059188843, 0.060593802481889725, 0.7249462604522705, 10.250314712524414, 0.01426883414387703, 1.0543526411056519, 13.235877990722656, -16.226099014282227, -3.232351064682007, 
987, 155861725, -0.15944725275039673, 0.6680561900138855, 0.061551425606012344, 0.7242160439491272, 10.111892700195312, 0.12541170418262482, 1.2030740976333618, 11.418316841125488, -15.822032928466797, -3.2443385124206543, 
988, 155870058, -0.15962958335876465, 0.668734610080719, 0.0624409094452858, 0.7234732508659363, 9.982120513916016, 0.13140039145946503, 1.3168559074401855, 9.547005653381348, -16.30956268310547, -3.81841778755188, 
989, 155878391, -0.15968093276023865, 0.6694620251655579, 0.06330524384975433, 0.7227139472961426, 9.878274917602539, -0.012728765606880188, 1.258489727973938, 8.003580093383789, -17.045881271362305, -4.700969219207764, 
990, 155886724, -0.15961384773254395, 0.6702759861946106, 0.06415683776140213, 0.7218989133834839, 9.872964859008789, -0.2136494517326355, 1.236130714416504, 6.641312122344971, -18.453664779663086, -5.67405366897583, 
991, 155895057, -0.15941864252090454, 0.6711930632591248, 0.06498093903064728, 0.721015453338623, 9.799195289611816, -0.3887612521648407, 1.158076286315918, 5.0283074378967285, -20.212085723876953, -6.303781509399414, 
992, 155903390, -0.15910372138023376, 0.6722275018692017, 0.06573895364999771, 0.7200518846511841, 9.788249015808105, -0.420574426651001, 1.0215917825698853, 3.0756819248199463, -22.0269832611084, -6.747983455657959, 
993, 155911723, -0.1586589515209198, 0.6733554005622864, 0.06644392758607864, 0.7190307378768921, 9.66749382019043, -0.37491488456726074, 0.8522172570228577, 1.2073787450790405, -23.544628143310547, -7.161191940307617, 
994, 155920056, -0.1580900102853775, 0.6745620369911194, 0.06709324568510056, 0.7179639935493469, 9.579564094543457, -0.29971882700920105, 0.7481554746627808, -0.6324542164802551, -24.67814064025879, -7.872936248779297, 
995, 155928389, -0.15741917490959167, 0.675823450088501, 0.06770510226488113, 0.7168669700622559, 9.635688781738281, -0.2894688844680786, 0.6159870624542236, -2.024435520172119, -25.575946807861328, -8.224519729614258, 
996, 155936722, -0.15670669078826904, 0.6770803332328796, 0.06828510761260986, 0.7157812118530273, 9.622891426086426, -0.3125409185886383, 0.6559014916419983, -2.741403818130493, -25.332687377929688, -8.55886173248291, 
997, 155945055, -0.15600012242794037, 0.6782865524291992, 0.06886573880910873, 0.714736819267273, 9.695229530334473, -0.35820865631103516, 0.5730249285697937, -2.5882811546325684, -24.50798225402832, -8.428483963012695, 
998, 155953388, -0.15539176762104034, 0.6793718934059143, 0.06943561136722565, 0.7137828469276428, 9.84688663482666, -0.463189959526062, 0.5029526352882385, -1.626069188117981, -22.298431396484375, -7.885013103485107, 
999, 155961721, -0.1548715978860855, 0.6803238391876221, 0.06998758018016815, 0.7129349112510681, 9.814905166625977, -0.5930318832397461, 0.5368179678916931, -0.7692597508430481, -19.934629440307617, -6.974489212036133, 
1000, 155970054, -0.1544794738292694, 0.6811922192573547, 0.07049772888422012, 0.7121401429176331, 9.860941886901855, -0.8657739162445068, 0.4672560691833496, 0.12228238582611084, -18.344266891479492, -5.752202987670898, 
1001, 155978387, -0.154168963432312, 0.6820091009140015, 0.07092739641666412, 0.7113825678825378, 9.78265380859375, -0.9388712048530579, 0.012177417986094952, 0.20061074197292328, -17.299463272094727, -4.082103729248047, 
1002, 155986720, -0.15402387082576752, 0.6828076839447021, 0.07129251211881638, 0.7106109261512756, 9.910077095031738, -0.8285554051399231, -0.10044978559017181, 1.1432147026062012, -16.89913558959961, -2.09415602684021, 
1003, 155995053, -0.15385831892490387, 0.6835541129112244, 0.07147763669490814, 0.7099102735519409, 9.947239875793457, -0.799988329410553, 0.3577982187271118, -0.7304284572601318, -15.405619621276855, -0.5540744066238403, 
1004, 156003386, -0.15370215475559235, 0.6842876672744751, 0.0715041309595108, 0.7092344760894775, 10.027067184448242, -0.9742705225944519, 0.20571015775203705, -2.225506067276001, -14.656508445739746, 0.7142018675804138, 
1005, 156011719, -0.15353120863437653, 0.6849960088729858, 0.07142814993858337, 0.7085949778556824, 9.946008682250977, -0.8312563896179199, 0.12247009575366974, -3.304915428161621, -13.899374008178711, 1.6886441707611084, 
1006, 156020052, -0.15337340533733368, 0.6857022643089294, 0.07130450755357742, 0.7079582214355469, 9.8854341506958, -0.6598350405693054, 0.08698859810829163, -3.6843132972717285, -13.708111763000488, 2.000446319580078, 
1007, 156028385, -0.15319442749023438, 0.6863858103752136, 0.07115472108125687, 0.7073493003845215, 9.610267639160156, -0.3087241053581238, 0.2540656328201294, -4.072446346282959, -13.211454391479492, 2.219935417175293, 
1008, 156036718, -0.15295356512069702, 0.6870898604393005, 0.07094427943229675, 0.7067388296127319, 9.670511245727539, -0.45114225149154663, 0.4565071165561676, -5.334305763244629, -13.336782455444336, 1.9558771848678589, 
1009, 156045051, -0.15267275273799896, 0.6877225041389465, 0.07067908346652985, 0.7062105536460876, 9.982696533203125, -0.581675112247467, 0.4856310188770294, -6.122046947479248, -11.80582046508789, 2.114481210708618, 
1010, 156053384, -0.15246891975402832, 0.688167929649353, 0.07036472856998444, 0.7058520317077637, 10.169323921203613, -0.7468723654747009, 0.4696955978870392, -5.694493293762207, -8.187244415283203, 2.5163683891296387, 
1011, 156061717, -0.15237212181091309, 0.6884565353393555, 0.07006463408470154, 0.7056214213371277, 10.162734031677246, -0.8293417096138, 0.41635993123054504, -4.284890651702881, -5.400108337402344, 3.2864859104156494, 
1012, 156070050, -0.1523890346288681, 0.6886118650436401, 0.06972280889749527, 0.7055000066757202, 10.050857543945312, -0.8801599740982056, 0.4091073274612427, -3.49223256111145, -2.857280969619751, 4.140669345855713, 
1013, 156078383, -0.15241582691669464, 0.6886551976203918, 0.06934778392314911, 0.7054888010025024, 10.058171272277832, -0.9780498743057251, 0.36591777205467224, -3.5374670028686523, -0.6667770147323608, 4.5058770179748535, 
1014, 156086716, -0.15242426097393036, 0.6886106729507446, 0.068898506462574, 0.7055744528770447, 10.223480224609375, -0.9654136896133423, 0.4592705965042114, -4.39410924911499, 1.259810447692871, 4.453521251678467, 
1015, 156095049, -0.15230730175971985, 0.6884676218032837, 0.06835223734378815, 0.7057923674583435, 10.240827560424805, -1.0196326971054077, 0.5687011480331421, -6.3869218826293945, 3.5326128005981445, 4.076505184173584, 
1016, 156103382, -0.15207459032535553, 0.6882498860359192, 0.06769921630620956, 0.7061178088188171, 10.253453254699707, -0.9222196936607361, 0.5508272051811218, -8.518078804016113, 5.410905361175537, 3.3750855922698975, 
1017, 156111715, -0.1516895890235901, 0.6880053877830505, 0.06699627637863159, 0.7065057158470154, 10.193150520324707, -0.8256492018699646, 0.5297289490699768, -10.392220497131348, 6.202948570251465, 2.509606122970581, 
