PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
0, 2926928585, 0.16465960443019867, -0.5357162952423096, -0.14345842599868774, -0.8156684637069702, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.986083984375, -0.28955078125, -0.279052734375, 0, 
1, 2926936918, 0.16443488001823425, -0.5357277989387512, -0.1433543860912323, -0.8157244920730591, 0.9999999403953552, -0.00021519511938095093, 0.000005603767931461334, -0.00013527274131774902, 0.07588797807693481, 0.004606306552886963, 0.031706392765045166, 9.106832504272461, 0.553159773349762, 3.8050758838653564, -2.959263324737549, 0.07706042379140854, -1.86020827293396, -0.985595703125, -0.291015625, -0.281005859375, 0, 
2, 2926945251, 0.16418510675430298, -0.535734236240387, -0.14323392510414124, -0.8157917857170105, 0.9999999403953552, -0.00024285726249217987, 0.00001478102058172226, -0.00014932826161384583, 0.0755200982093811, 0.004567444324493408, 0.031434595584869385, 9.062623023986816, 0.5485948324203491, 3.772594690322876, -3.33966064453125, 0.20326176285743713, -2.0534932613372803, -0.98193359375, -0.291259765625, -0.278076171875, 0, 
3, 2926953584, 0.1639907956123352, -0.5358067750930786, -0.1429179459810257, -0.815838634967804, 0.9999999403953552, -0.0002576541155576706, 0.00003587920218706131, -0.00015693530440330505, 0.07533484697341919, 0.004468083381652832, 0.03127104043960571, 9.04033088684082, 0.5366291403770447, 3.753122091293335, -3.543140172958374, 0.4933941960334778, -2.1581015586853027, -0.985107421875, -0.28955078125, -0.280517578125, 0, 
4, 2926961917, 0.16371159255504608, -0.5357886552810669, -0.14278410375118256, -0.8159300684928894, 0.9999999403953552, -0.00026886723935604095, 0.00004578661173582077, -0.0001737307757139206, 0.07522445917129517, 0.004413723945617676, 0.03153800964355469, 9.026992797851562, 0.5302957892417908, 3.785346031188965, -3.697338104248047, 0.6296363472938538, -2.3890655040740967, -0.986083984375, -0.2900390625, -0.280029296875, 0, 
5, 2926970250, 0.163606658577919, -0.535957932472229, -0.14249716699123383, -0.8158902525901794, 0.9999999403953552, -0.0002891421318054199, 0.000055762939155101776, -0.00016251206398010254, 0.07502156496047974, 0.004484236240386963, 0.031333982944488525, 9.002633094787598, 0.5385258793830872, 3.7609212398529053, -3.976149082183838, 0.7668262124061584, -2.2347910404205322, -0.98291015625, -0.28955078125, -0.276611328125, 0, 
6, 2926978583, 0.1633126586675644, -0.5359370708465576, -0.14233773946762085, -0.8159906268119812, 0.9999999403953552, -0.0002985578030347824, 0.00005493964999914169, -0.00017383508384227753, 0.07474207878112793, 0.004443526268005371, 0.031497299671173096, 8.969115257263184, 0.5336639285087585, 3.7804620265960693, -4.1056294441223145, 0.7555046677589417, -2.3904998302459717, -0.9853515625, -0.29296875, -0.278564453125, 0, 
7, 2926986916, 0.16338327527046204, -0.5359687209129333, -0.14209143817424774, -0.8159984946250916, 0.9999999403953552, -0.0003105774521827698, 0.0000375090166926384, -0.00016850978136062622, 0.07484394311904907, 0.004373371601104736, 0.031828343868255615, 8.981412887573242, 0.5251345038414001, 3.82002592086792, -4.2709174156188965, 0.5158066749572754, -2.3172683715820312, -0.986328125, -0.2939453125, -0.278564453125, 0, 
8, 2926995249, 0.16307790577411652, -0.5359864234924316, -0.14192740619182587, -0.8160764575004578, 0.9999999403953552, -0.0003114938735961914, 0.000010692514479160309, -0.00017143413424491882, 0.0748099684715271, 0.004257261753082275, 0.03171396255493164, 8.977433204650879, 0.5112249255180359, 3.806067705154419, -4.283519744873047, 0.147038534283638, -2.357483148574829, -0.985595703125, -0.28955078125, -0.280517578125, 0, 
9, 2927003582, 0.1629737764596939, -0.5358782410621643, -0.14157423377037048, -0.8162298202514648, 0.9999999403953552, -0.0003204159438610077, -1.862645149230957e-8, -0.00018338672816753387, 0.07502228021621704, 0.004021108150482178, 0.03145754337310791, 9.002936363220215, 0.4830348789691925, 3.7752249240875244, -4.406212329864502, -0.000256142346188426, -2.5218493938446045, -0.984375, -0.291015625, -0.277587890625, 0, 
