PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,dq_W,dq_X,dq_Y,dq_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,Status,
0, 340557343, 0.016917170956730843, 0.6780677437782288, -0.06387843936681747, 0.715954065322876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.841796875, -0.416015625, -0.072021484375, 0, 
1, 340565676, 0.01678996905684471, 0.6781036853790283, -0.06383505463600159, 0.7159269452095032, 1, 0.00011896248906850815, -0.000052696093916893005, 0.00006032269448041916, 0.08251804113388062, -0.0059160590171813965, 0.0040495991706848145, 9.902535438537598, -0.710737407207489, 0.4853377044200897, 1.6359171867370605, -0.7246522903442383, 0.8295298218727112, -0.84228515625, -0.42236328125, -0.074951171875, 0, 
2, 340574009, 0.01666790246963501, 0.6781331300735474, -0.06377802044153214, 0.7159069776535034, 1, 0.0001257592812180519, -0.00004244968295097351, 0.000047682784497737885, 0.08241099119186401, -0.005711495876312256, 0.0038591623306274414, 9.889695167541504, -0.6860262751579285, 0.46261823177337646, 1.7293834686279297, -0.5837483406066895, 0.6557115912437439, -0.84375, -0.41796875, -0.073486328125, 0, 
3, 340582342, 0.0166219063103199, 0.686207115650177, -0.06454296410083771, 0.7243465185165405, 1, 0.00013219844549894333, -0.000031966716051101685, 0.00003623124212026596, 0.08274656534194946, -0.005611717700958252, 0.0038686394691467285, 9.929969787597656, -0.673882007598877, 0.4639118015766144, 1.817931890487671, -0.43959149718284607, 0.4982352554798126, -0.841796875, -0.41796875, -0.072998046875, 0, 
4, 340590675, 0.01650654524564743, 0.6862322092056274, -0.06446715444326401, 0.7243321537971497, 1, 0.00013350602239370346, -0.00003423728048801422, 0.000029676593840122223, 0.08291405439376831, -0.0055411458015441895, 0.003483116626739502, 9.95007610321045, -0.6653231978416443, 0.41761311888694763, 1.835913062095642, -0.4708152413368225, 0.4080987870693207, -0.845703125, -0.418701171875, -0.074951171875, 0, 
5, 340599008, 0.016365790739655495, 0.6865158081054688, -0.06412158161401749, 0.7240972518920898, 1, 0.00012981239706277847, -0.00001625344157218933, 0.000008680857717990875, 0.08288359642028809, -0.00543820858001709, 0.0034940242767333984, 9.946430206298828, -0.652666449546814, 0.41916629672050476, 1.7851200103759766, -0.22350983321666718, 0.11937513947486877, -0.84521484375, -0.416748046875, -0.073974609375, 0, 
6, 340607341, 0.016276855021715164, 0.6865143775939941, -0.06404534727334976, 0.7241073846817017, 1, 0.00011694710701704025, 0.0000035436823964118958, 0.000012361444532871246, 0.08286863565444946, -0.00530087947845459, 0.0037671327590942383, 9.944633483886719, -0.6361309289932251, 0.45207399129867554, 1.6082024574279785, 0.04873107746243477, 0.16998885571956635, -0.84375, -0.420654296875, -0.074462890625, 0, 
7, 340615674, 0.016489539295434952, 0.6869905591011047, -0.06379849463701248, 0.7236725091934204, 1, 0.00011564511805772781, 0.000027400441467761993, 0.000024734996259212494, 0.08244138956069946, -0.005118429660797119, 0.0038450956344604492, 9.893362045288086, -0.6142363548278809, 0.46142977476119995, 1.5902982950210571, 0.37679824233055115, 0.3401442766189575, -0.84326171875, -0.41845703125, -0.074462890625, 0, 
8, 340624007, 0.016394013538956642, 0.6869574189186096, -0.06374288350343704, 0.7237110137939453, 1, 0.00010778848081827164, 0.00004529301077127457, 0.00003365706652402878, 0.08230340480804443, -0.005045950412750244, 0.0035454630851745605, 9.876802444458008, -0.6055382490158081, 0.42547255754470825, 1.4822571277618408, 0.6228485107421875, 0.4628364145755768, -0.84521484375, -0.421142578125, -0.072509765625, 0, 
9, 340632340, 0.016840629279613495, 0.6872142553329468, -0.0635330080986023, 0.723475456237793, 1, 0.00010457169264554977, 0.0000539952889084816, 0.000031142495572566986, 0.0819215178489685, -0.005034148693084717, 0.003966152667999268, 9.830974578857422, -0.6041219830513, 0.47595733404159546, 1.4380214214324951, 0.7425181865692139, 0.42825719714164734, -0.84326171875, -0.419921875, -0.074951171875, 0, 
