PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
20, 2901197342, 0.042685192078351974, -0.6857728362083435, -0.033594321459531784, -0.7257858514785767, 0.08177894353866577, -0.00041991472244262695, 0.004434645175933838, 9.813822746276855, -0.0521647073328495, 0.5327610969543457, 0.944076657295227, 0.4441636800765991, 1.4197072982788086, -0.549072265625, -0.596923828125, 0.06298828125, 
21, 2901205675, 0.04274323955178261, -0.6857320666313171, -0.033583737909793854, -0.7258214354515076, 0.08185434341430664, -0.0004202723503112793, 0.0047605037689208984, 9.82286262512207, -0.05222674831748009, 0.5719883441925049, 0.8934628963470459, 0.5229530334472656, 1.393324613571167, -0.550537109375, -0.59765625, 0.06103515625, 
22, 2901214008, 0.042862266302108765, -0.6857081055641174, -0.033559173345565796, -0.7258381843566895, 0.08186817169189453, -0.0006346702575683594, 0.004767358303070068, 9.824520111083984, -0.07800009101629257, 0.5727503299713135, 0.8834733366966248, 0.4656027555465698, 1.3982938528060913, -0.549560546875, -0.59814453125, 0.0615234375, 
23, 2901222341, 0.042883794754743576, -0.6856803894042969, -0.0335351899266243, -0.7258642315864563, 0.0818985104560852, -0.0006358623504638672, 0.004696786403656006, 9.828165054321289, -0.07808832824230194, 0.5642608404159546, 0.9244816899299622, 0.47044384479522705, 1.4163775444030762, -0.550048828125, -0.59765625, 0.060546875, 
24, 2901230674, 0.043006137013435364, -0.6856552362442017, -0.03351457417011261, -0.7258817553520203, 0.08177715539932251, -0.000545799732208252, 0.004381358623504639, 9.813604354858398, -0.06724722683429718, 0.5264245271682739, 0.95404052734375, 0.4851208031177521, 1.3934270143508911, -0.551025390625, -0.5986328125, 0.0615234375, 
25, 2901239007, 0.04300118237733841, -0.6856225728988647, -0.03346109017729759, -0.7259154319763184, 0.08195888996124268, -0.000668942928314209, 0.004555821418762207, 9.835403442382812, -0.0819774940609932, 0.5474807620048523, 0.9526830315589905, 0.580124020576477, 1.368658185005188, -0.547607421875, -0.599853515625, 0.060546875, 
26, 2901247340, 0.04312315583229065, -0.6855971217155457, -0.03343493118882179, -0.7259333729743958, 0.08191245794296265, -0.0006532073020935059, 0.004730522632598877, 9.829834938049316, -0.08017846941947937, 0.5683330297470093, 0.8966647982597351, 0.49516165256500244, 1.4408905506134033, -0.547607421875, -0.599365234375, 0.06201171875, 
27, 2901255673, 0.04310841113328934, -0.6855824589729309, -0.03336551785469055, -0.7259513139724731, 0.08186769485473633, -0.0004870891571044922, 0.004552483558654785, 9.824467658996582, -0.06026790291070938, 0.5469717383384705, 0.8916956186294556, 0.4836607873439789, 1.4113829135894775, -0.550537109375, -0.59765625, 0.06396484375, 
28, 2901264006, 0.04322877153754234, -0.6855565905570984, -0.03333895653486252, -0.7259698510169983, 0.08156126737594604, -0.0005769729614257812, 0.0047411322593688965, 9.787691116333008, -0.07104481756687164, 0.5696262121200562, 0.8753535151481628, 0.5034093260765076, 1.429415225982666, -0.548095703125, -0.595947265625, 0.06005859375, 
29, 2901272339, 0.04340628162026405, -0.6855331063270569, -0.0334482379257679, -0.7259764075279236, 0.0817597508430481, -0.0004877448081970215, 0.004762411117553711, 9.811514854431152, -0.0602426640689373, 0.5721468329429626, 0.9573192000389099, 0.5097617506980896, 1.4458595514297485, -0.547119140625, -0.598388671875, 0.06103515625, 
30, 2901280672, 0.043524082750082016, -0.6855095028877258, -0.03342974931001663, -0.7259925603866577, 0.08188116550445557, -0.0005047917366027832, 0.004845082759857178, 9.826081275939941, -0.062382858246564865, 0.5820826292037964, 0.9326783418655396, 0.45218098163604736, 1.3295453786849976, -0.547607421875, -0.601318359375, 0.060546875, 
31, 2901289005, 0.04355507344007492, -0.6854935884475708, -0.0334077924489975, -0.7260065674781799, 0.08172875642776489, -0.0005201101303100586, 0.004590809345245361, 9.807796478271484, -0.06430841982364655, 0.5515269637107849, 0.8538376688957214, 0.42805227637290955, 1.3983962535858154, -0.548095703125, -0.597412109375, 0.060546875, 
32, 2901297338, 0.04367866367101669, -0.6854713559150696, -0.03337725251913071, -0.7260215878486633, 0.08188068866729736, -0.000613868236541748, 0.00450509786605835, 9.826029777526855, -0.07549697160720825, 0.5411924123764038, 0.8668753504753113, 0.4380674362182617, 1.503286600112915, -0.548095703125, -0.598388671875, 0.06494140625, 
33, 2901305671, 0.043687604367733, -0.6854546070098877, -0.03333006426692009, -0.7260389924049377, 0.08185011148452759, -0.0005388855934143066, 0.004647254943847656, 9.82236099243164, -0.06643808633089066, 0.5582674741744995, 0.9259417653083801, 0.45420438051223755, 1.4705259799957275, -0.549072265625, -0.597900390625, 0.06201171875, 
34, 2901314004, 0.043808966875076294, -0.6854314208030701, -0.03331155702471733, -0.7260544896125793, 0.08186578750610352, -0.0005110502243041992, 0.004438936710357666, 9.824241638183594, -0.0630933865904808, 0.5333013534545898, 0.9654133319854736, 0.4455724060535431, 1.3657125234603882, -0.548583984375, -0.594482421875, 0.06201171875, 
35, 2901322337, 0.04387645423412323, -0.6854140162467957, -0.03332201763987541, -0.7260663509368896, 0.08172774314880371, -0.0005714297294616699, 0.004444241523742676, 9.807672500610352, -0.07041769474744797, 0.5339792370796204, 0.860522985458374, 0.4805358350276947, 1.429415225982666, -0.547119140625, -0.597900390625, 0.0595703125, 
36, 2901330670, 0.04399826005101204, -0.6853889226913452, -0.03330129012465477, -0.7260835766792297, 0.08172667026519775, -0.000617682933807373, 0.0045874714851379395, 9.807543754577637, -0.07587769627571106, 0.5511598587036133, 0.9491482973098755, 0.4817653298377991, 1.390174150466919, -0.548583984375, -0.595947265625, 0.0615234375, 
37, 2901339003, 0.043985169380903244, -0.6853818893432617, -0.033232782036066055, -0.7260940670967102, 0.08171159029006958, -0.0004952549934387207, 0.004760324954986572, 9.80573844909668, -0.061175864189863205, 0.571829617023468, 0.9423604607582092, 0.4574061930179596, 1.477134346961975, -0.550048828125, -0.597900390625, 0.064453125, 
38, 2901347336, 0.044115565717220306, -0.6853542327880859, -0.03320480138063431, -0.726113498210907, 0.0816795825958252, -0.0005872845649719238, 0.004933953285217285, 9.801894187927246, -0.07214149087667465, 0.592706561088562, 0.9573447108268738, 0.5361955165863037, 1.5425019264221191, -0.547119140625, -0.599853515625, 0.0625, 
39, 2901355669, 0.04426407814025879, -0.6853318214416504, -0.033300019800662994, -0.7261213064193726, 0.08177095651626587, -0.0006372928619384766, 0.004742562770843506, 9.812843322753906, -0.07831013202667236, 0.5699652433395386, 0.8348831534385681, 0.5837099552154541, 1.3437868356704712, -0.547119140625, -0.597900390625, 0.06103515625, 
40, 2901364002, 0.04438438266515732, -0.6853076219558716, -0.033277928829193115, -0.7261378169059753, 0.08183318376541138, -0.000563502311706543, 0.00442880392074585, 9.820327758789062, -0.06942283362150192, 0.5321123003959656, 0.9211775660514832, 0.4654747247695923, 1.3885605335235596, -0.545654296875, -0.598388671875, 0.06103515625, 
41, 2901372335, 0.04440784826874733, -0.6852980852127075, -0.033246222883462906, -0.726146936416626, 0.08186119794845581, -0.0006843209266662598, 0.004816651344299316, 9.823686599731445, -0.08405744284391403, 0.5785862803459167, 0.8274037837982178, 0.3921923339366913, 1.4164799451828003, -0.549560546875, -0.59765625, 0.06005859375, 
42, 2901380668, 0.0445297509431839, -0.6852734684944153, -0.03322477266192436, -0.7261637449264526, 0.08181703090667725, -0.0005488991737365723, 0.004606664180755615, 9.818387985229492, -0.06763478368520737, 0.5534512996673584, 0.9425782561302185, 0.47355595231056213, 1.3984347581863403, -0.542724609375, -0.597900390625, 0.06494140625, 
43, 2901389001, 0.044494133442640305, -0.6852651834487915, -0.03314029425382614, -0.726177453994751, 0.08189207315444946, -0.0005485415458679199, 0.004902482032775879, 9.827393531799316, -0.0676448717713356, 0.5889225006103516, 0.9226887822151184, 0.42930734157562256, 1.3722697496414185, -0.54833984375, -0.603271484375, 0.06494140625, 
44, 2901397334, 0.0446101613342762, -0.6852366328239441, -0.033113498240709305, -0.7261984944343567, 0.08190685510635376, -0.0006883740425109863, 0.004603266716003418, 9.829155921936035, -0.08445318043231964, 0.553185224533081, 0.8347294926643372, 0.5527167320251465, 1.3864856958389282, -0.548095703125, -0.597412109375, 0.06396484375, 
45, 2901405667, 0.04481187090277672, -0.6852071285247803, -0.033254120498895645, -0.7262075543403625, 0.0818479061126709, -0.0004913210868835449, 0.004425346851348877, 9.82214069366455, -0.05896088480949402, 0.5310628414154053, 0.7760984897613525, 0.6102463006973267, 1.3436074256896973, -0.549560546875, -0.59912109375, 0.06298828125, 
46, 2901414000, 0.04492304474115372, -0.6851801872253418, -0.03323035314679146, -0.7262271642684937, 0.08186036348342896, -0.0006733536720275879, 0.004647433757781982, 9.823636054992676, -0.08080566674470901, 0.5577143430709839, 0.8183236122131348, 0.5181759595870972, 1.3112183809280396, -0.547119140625, -0.596435546875, 0.06201171875, 
47, 2901422333, 0.04500254616141319, -0.6851564049720764, -0.03325299173593521, -0.7262436747550964, 0.08192086219787598, -0.0006424784660339355, 0.004775583744049072, 9.830831527709961, -0.07883770763874054, 0.5739668011665344, 0.8680792450904846, 0.6557884812355042, 1.3681973218917847, -0.549072265625, -0.597900390625, 0.06103515625, 
48, 2901430666, 0.04512696713209152, -0.6851297616958618, -0.03323229029774666, -0.7262619733810425, 0.08180028200149536, -0.0005052089691162109, 0.00464475154876709, 9.816380500793457, -0.06233259290456772, 0.5580366253852844, 0.9738019704818726, 0.5078534483909607, 1.4147764444351196, -0.549072265625, -0.597900390625, 0.06201171875, 
49, 2901438999, 0.04514353349804878, -0.6851142644882202, -0.0331973060965538, -0.7262771725654602, 0.08184635639190674, -0.000492095947265625, 0.004543960094451904, 9.821900367736816, -0.060852665454149246, 0.5460583567619324, 0.8953968286514282, 0.539154052734375, 1.337498664855957, -0.550048828125, -0.5947265625, 0.060546875, 
50, 2901447332, 0.04526780545711517, -0.6850913763046265, -0.03317560255527496, -0.7262920141220093, 0.08192229270935059, -0.0005241632461547852, 0.00445932149887085, 9.831026077270508, -0.06465930491685867, 0.5357088446617126, 0.9602905511856079, 0.4391176700592041, 1.428109049797058, -0.546142578125, -0.596923828125, 0.0634765625, 
51, 2901455665, 0.04526866599917412, -0.6850802898406982, -0.03311736881732941, -0.7263051867485046, 0.08176857233047485, -0.0005996227264404297, 0.004510283470153809, 9.812566757202148, -0.07387776672840118, 0.5419509410858154, 0.7802479863166809, 0.4975180923938751, 1.43415367603302, -0.547119140625, -0.597412109375, 0.0615234375, 
52, 2901463998, 0.04538988322019577, -0.6850547790527344, -0.03309449180960655, -0.7263227105140686, 0.08190399408340454, -0.0006773471832275391, 0.004700362682342529, 9.828819274902344, -0.08306119590997696, 0.5647201538085938, 0.9229063987731934, 0.4900514483451843, 1.4049663543701172, -0.547607421875, -0.600341796875, 0.0595703125, 
53, 2901472331, 0.04541504383087158, -0.6850391626358032, -0.03305920213460922, -0.7263374328613281, 0.0818144679069519, -0.00044786930084228516, 0.004765152931213379, 9.818071365356445, -0.055595479905605316, 0.5726426839828491, 0.7824636697769165, 0.595863938331604, 1.4305294752120972, -0.549560546875, -0.599365234375, 0.0634765625, 
54, 2901480664, 0.045538730919361115, -0.6850102543830872, -0.033040400594472885, -0.7263577580451965, 0.0817679762840271, -0.0005101561546325684, 0.0046961307525634766, 9.812499046325684, -0.06289296597242355, 0.5642548203468323, 0.9871982932090759, 0.5486056804656982, 1.3884707689285278, -0.546630859375, -0.599365234375, 0.0625, 
55, 2901488997, 0.045661184936761856, -0.6849960684776306, -0.03309418633580208, -0.7263609766960144, 0.08176851272583008, -0.00048100948333740234, 0.004595577716827393, 9.812569618225098, -0.05951852351427078, 0.5520932674407959, 0.8931427001953125, 0.4708152413368225, 1.4705132246017456, -0.545654296875, -0.599365234375, 0.0615234375, 
56, 2901497330, 0.04578135535120964, -0.6849724650382996, -0.03307094797492027, -0.7263766527175903, 0.08199656009674072, -0.0006092190742492676, 0.004374086856842041, 9.839933395385742, -0.07493004202842712, 0.5255294442176819, 0.9095870852470398, 0.45237302780151367, 1.4018157720565796, -0.550537109375, -0.59619140625, 0.0634765625, 
57, 2901505663, 0.045712683349847794, -0.6849622130393982, -0.032946184277534485, -0.7263964414596558, 0.08175045251846313, -0.0006974339485168457, 0.004531800746917725, 9.810392379760742, -0.08544071763753891, 0.5445442199707031, 0.8953326940536499, 0.5625270009040833, 1.4587178230285645, -0.549560546875, -0.596435546875, 0.0615234375, 
58, 2901513996, 0.04583673179149628, -0.6849303841590881, -0.032918430864810944, -0.7264199256896973, 0.08188748359680176, -0.0006071329116821289, 0.004797697067260742, 9.826835632324219, -0.07456117868423462, 0.5764894485473633, 0.9021718502044678, 0.6133713126182556, 1.4732669591903687, -0.551513671875, -0.59814453125, 0.06591796875, 
59, 2901522329, 0.045883405953645706, -0.6849169135093689, -0.03290142863988876, -0.7264304161071777, 0.08175182342529297, -0.0004546046257019043, 0.004787802696228027, 9.810562133789062, -0.056247614324092865, 0.5752353072166443, 0.9461258053779602, 0.5556623935699463, 1.4605109691619873, -0.548583984375, -0.596923828125, 0.0625, 
60, 2901530662, 0.04600619897246361, -0.6848914623260498, -0.03287753835320473, -0.7264477610588074, 0.08205509185791016, -0.000644385814666748, 0.00462949275970459, 9.846954345703125, -0.07909350842237473, 0.5561959147453308, 0.9310007095336914, 0.4884378910064697, 1.4312211275100708, -0.547607421875, -0.598388671875, 0.0625, 
61, 2901538995, 0.04606621339917183, -0.6848840117454529, -0.032878149300813675, -0.7264509797096252, 0.08175015449523926, -0.0005329251289367676, 0.004846513271331787, 9.810364723205566, -0.06574266403913498, 0.5821437239646912, 0.9403241276741028, 0.40473052859306335, 1.4217692613601685, -0.547607421875, -0.598388671875, 0.0634765625, 
62, 2901547328, 0.04618364945054054, -0.6848576068878174, -0.03285209462046623, -0.7264696359634399, 0.08179616928100586, -0.0005981326103210449, 0.0045621395111083984, 9.815878868103027, -0.07361867278814316, 0.5481833219528198, 0.8591015338897705, 0.5100818872451782, 1.3965394496917725, -0.549560546875, -0.595458984375, 0.060546875, 
63, 2901555661, 0.046224195510149, -0.6848486065864563, -0.03284097835421562, -0.7264759540557861, 0.0818871259689331, -0.0005369186401367188, 0.004812180995941162, 9.826802253723145, -0.06615833193063736, 0.5780689716339111, 1.0013116598129272, 0.43190720677375793, 1.3545831441879272, -0.549072265625, -0.597412109375, 0.06298828125, 
64, 2901563994, 0.04634617641568184, -0.6848275065422058, -0.0328117199242115, -0.7264893651008606, 0.08188700675964355, -0.0006310939788818359, 0.004543423652648926, 9.826788902282715, -0.07758746296167374, 0.5457730293273926, 0.8680792450904846, 0.4104040861129761, 1.4789530038833618, -0.544677734375, -0.600830078125, 0.0634765625, 
65, 2901572327, 0.04641571268439293, -0.6848120093345642, -0.03282414749264717, -0.7264989614486694, 0.0818403959274292, -0.0006466507911682129, 0.004639685153961182, 9.821186065673828, -0.07931554317474365, 0.5574819445610046, 0.9609562754631042, 0.5322765707969666, 1.3819007873535156, -0.547607421875, -0.597900390625, 0.0595703125, 
66, 2901580660, 0.04653748869895935, -0.6847878098487854, -0.03280898556113243, -0.7265146970748901, 0.08175116777420044, -0.0005412697792053223, 0.004415750503540039, 9.810487747192383, -0.06666665524244308, 0.5305243730545044, 1.00803542137146, 0.4547167420387268, 1.3430182933807373, -0.549072265625, -0.597412109375, 0.06201171875, 
67, 2901588993, 0.046531569212675095, -0.6847758293151855, -0.032749827951192856, -0.7265289425849915, 0.08193379640579224, -0.0005120038986206055, 0.0045743584632873535, 9.832395553588867, -0.06327842175960541, 0.5496992468833923, 0.8561301827430725, 0.5395638346672058, 1.3734352588653564, -0.547119140625, -0.596435546875, 0.05859375, 
68, 2901597326, 0.046649470925331116, -0.6847531199455261, -0.032728563994169235, -0.7265437841415405, 0.08196419477462769, -0.0005446076393127441, 0.004459023475646973, 9.836050033569336, -0.06719829887151718, 0.5357222557067871, 0.9094974398612976, 0.4341740906238556, 1.3625620603561401, -0.548095703125, -0.598876953125, 0.06103515625, 
69, 2901605659, 0.04668115824460983, -0.6847415566444397, -0.03270478919148445, -0.7265537977218628, 0.08190125226974487, -0.000525057315826416, 0.004860401153564453, 9.828490257263184, -0.06473790854215622, 0.5839518904685974, 0.9526445865631104, 0.517638087272644, 1.3885220289230347, -0.546630859375, -0.601318359375, 0.06201171875, 
70, 2901613992, 0.04680073633790016, -0.6847150921821594, -0.032683081924915314, -0.7265720367431641, 0.08203935623168945, -0.0005140900611877441, 0.004699230194091797, 9.845065116882324, -0.06346462666988373, 0.564613938331604, 0.9280293583869934, 0.5062909126281738, 1.3803255558013916, -0.548095703125, -0.598876953125, 0.06298828125, 
71, 2901622325, 0.04681750759482384, -0.6847085356712341, -0.032645076513290405, -0.7265788912773132, 0.08182722330093384, -0.000436246395111084, 0.004596531391143799, 9.81961441040039, -0.05422252044081688, 0.5522194504737854, 0.8716908693313599, 0.43624886870384216, 1.3936066627502441, -0.545654296875, -0.602294921875, 0.06494140625, 
72, 2901630658, 0.04693135619163513, -0.6846793293952942, -0.03261428698897362, -0.7266004681587219, 0.08174967765808105, -0.00048089027404785156, 0.004677891731262207, 9.810295104980469, -0.05958064645528793, 0.5621556639671326, 0.7906986474990845, 0.5664716362953186, 1.405927062034607, -0.550537109375, -0.5966796875, 0.06298828125, 
73, 2901638991, 0.046880461275577545, -0.684675395488739, -0.03251838684082031, -0.7266116142272949, 0.0818549394607544, -0.0005279779434204102, 0.004807651042938232, 9.822938919067383, -0.06511400640010834, 0.5775399804115295, 0.9767347574234009, 0.4352242350578308, 1.3512916564941406, -0.547607421875, -0.599365234375, 0.0595703125, 
74, 2901647324, 0.04699726775288582, -0.6846505403518677, -0.03249689191579819, -0.7266284823417664, 0.08162730932235718, -0.00046449899673461914, 0.0047193169593811035, 9.79561996459961, -0.057549748569726944, 0.5670079588890076, 0.9114441275596619, 0.4751056134700775, 1.354211688041687, -0.548583984375, -0.596923828125, 0.06103515625, 
75, 2901655657, 0.047070104628801346, -0.6846389770507812, -0.03251902759075165, -0.726633608341217, 0.08179336786270142, -0.0005742907524108887, 0.004711627960205078, 9.815546989440918, -0.07066067308187485, 0.5660586357116699, 0.9753515720367432, 0.4647062122821808, 1.3396629095077515, -0.547119140625, -0.599365234375, 0.0625, 
76, 2901663990, 0.04719042032957077, -0.6846125721931458, -0.03248734772205353, -0.7266521453857422, 0.0818244218826294, -0.0005919933319091797, 0.004534304141998291, 9.819272994995117, -0.07286220788955688, 0.5447995066642761, 0.8425801992416382, 0.515691339969635, 1.4833203554153442, -0.551025390625, -0.59765625, 0.06396484375, 
77, 2901672323, 0.04727407544851303, -0.684598982334137, -0.032511189579963684, -0.7266584038734436, 0.08182263374328613, -0.0006064772605895996, 0.004784703254699707, 9.819056510925293, -0.07456040382385254, 0.5748419761657715, 0.9081527590751648, 0.49681371450424194, 1.4229477643966675, -0.548095703125, -0.597412109375, 0.060546875, 
78, 2901680656, 0.04739094153046608, -0.684572160243988, -0.032488998025655746, -0.7266771197319031, 0.08182662725448608, -0.0003796219825744629, 0.004696547985076904, 9.819539070129395, -0.04734376445412636, 0.5643149614334106, 0.9117644429206848, 0.5128481984138489, 1.3606024980545044, -0.551513671875, -0.59912109375, 0.05908203125, 
79, 2901688989, 0.047441162168979645, -0.6845601201057434, -0.03248384967446327, -0.7266854047775269, 0.08188652992248535, -0.0004891753196716309, 0.004566788673400879, 9.826726913452148, -0.06058047339320183, 0.5487372875213623, 0.837726354598999, 0.49721071124076843, 1.3915828466415405, -0.548095703125, -0.596923828125, 0.0615234375, 
80, 2901697322, 0.04755817726254463, -0.6845316886901855, -0.03245459124445915, -0.7267058491706848, 0.0819430947303772, -0.000703275203704834, 0.004697263240814209, 9.83350658416748, -0.08621668070554733, 0.5644292235374451, 0.844642162322998, 0.5498223304748535, 1.4273916482925415, -0.546630859375, -0.599365234375, 0.06005859375, 
81, 2901705655, 0.047562211751937866, -0.6845181584358215, -0.03240484371781349, -0.7267205119132996, 0.08189970254898071, -0.0004882216453552246, 0.004868984222412109, 9.828299522399902, -0.06042103096842766, 0.5850763916969299, 0.8252009749412537, 0.569545328617096, 1.4075661897659302, -0.548095703125, -0.600830078125, 0.0625, 
82, 2901713988, 0.047683075070381165, -0.6844924688339233, -0.0323832631111145, -0.7267377376556396, 0.08196216821670532, -0.0004303455352783203, 0.004768550395965576, 9.835805892944336, -0.053378257900476456, 0.5728874802589417, 0.9622499942779541, 0.4879767894744873, 1.3969746828079224, -0.547607421875, -0.596923828125, 0.05908203125, 
83, 2901722321, 0.047710005193948746, -0.6844850182533264, -0.03236287087202072, -0.7267439365386963, 0.0819750428199768, -0.0005688667297363281, 0.004760622978210449, 9.83735179901123, -0.07003737986087799, 0.5718804001808167, 0.9749162197113037, 0.41708940267562866, 1.3449394702911377, -0.550048828125, -0.597412109375, 0.06396484375, 
