PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,dv[1],dv[2],dv[3],Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,Mag_X,Mag_Y,Mag_Z,
19, 2859849368, 0.35126814246177673, 0.0019531091675162315, -0.0018423652509227395, 0.9362711310386658, 0.0006037354469299316, -0.000455319881439209, 0.08609259128570557, 0.0718032568693161, -0.05336901172995567, 10.331535339355469, 0.8834734559059143, 0.4376576542854309, 1.3917878866195679, 0.37158203125, -0.466796875, -0.406982421875, 
20, 2859857701, 0.3511735200881958, 0.0019437364535406232, -0.001768224872648716, 0.9363067746162415, 0.000507652759552002, -0.00018447637557983398, 0.08616805076599121, 0.06024165451526642, -0.02085697464644909, 10.340585708618164, 0.9130578637123108, 0.47692427039146423, 1.3901487588882446, 0.3740234375, -0.468505859375, -0.406005859375, 
21, 2859866034, 0.35117965936660767, 0.0019373424584046006, -0.0017423438839614391, 0.9363045692443848, 0.0006082057952880859, -0.000296175479888916, 0.08600080013275146, 0.07298760861158371, -0.035542476922273636, 10.320508003234863, 0.8998920321464539, 0.4391944408416748, 1.3409947156906128, 0.37353515625, -0.4697265625, -0.406005859375, 
22, 2859874367, 0.35108035802841187, 0.0019333987729623914, -0.0016728179762139916, 0.9363419413566589, 0.0006325244903564453, -0.0004227161407470703, 0.08594024181365967, 0.07536176592111588, -0.04952201619744301, 10.313250541687012, 0.8800411224365234, 0.3853277266025543, 1.4574370384216309, 0.3740234375, -0.4697265625, -0.406494140625, 
23, 2859882700, 0.35105493664741516, 0.0019398957956582308, -0.0016426128568127751, 0.9363515377044678, 0.0006282329559326172, -0.0002435445785522461, 0.08607721328735352, 0.07484959065914154, -0.027997320517897606, 10.32968521118164, 0.9128273725509644, 0.39344748854637146, 1.4558234214782715, 0.3740234375, -0.4677734375, -0.409423828125, 
24, 2859891033, 0.35096198320388794, 0.0019313350785523653, -0.0015722333919256926, 0.9363865256309509, 0.0005164742469787598, -0.000339508056640625, 0.08577221632003784, 0.06197980046272278, -0.04074236750602722, 10.293076515197754, 0.8671314716339111, 0.4474934935569763, 1.3638938665390015, 0.372802734375, -0.47119140625, -0.405517578125, 
25, 2859899366, 0.3510713279247284, 0.0019385014893487096, -0.0015492544043809175, 0.9363455176353455, 0.0005255937576293945, -0.0002664327621459961, 0.08618414402008057, 0.06243312358856201, -0.030809510499238968, 10.342517852783203, 0.8687451481819153, 0.4690093994140625, 1.468784213066101, 0.371337890625, -0.46923828125, -0.405029296875, 
26, 2859907699, 0.35097989439964294, 0.0019210216123610735, -0.0014766359236091375, 0.9363799691200256, 0.0004901885986328125, -0.00016480684280395508, 0.08593970537185669, 0.05797388404607773, -0.01852656528353691, 10.313183784484863, 0.8543755412101746, 0.5736948847770691, 1.3423523902893066, 0.37109375, -0.46728515625, -0.405517578125, 
27, 2859916032, 0.35088470578193665, 0.0019220415269955993, -0.0014536099042743444, 0.9364156723022461, 0.00046688318252563477, -0.000291287899017334, 0.08598601818084717, 0.055282894521951675, -0.033799879252910614, 10.318741798400879, 0.826327919960022, 0.52313232421875, 1.42767333984375, 0.3740234375, -0.4697265625, -0.406982421875, 
28, 2859924365, 0.35078319907188416, 0.0019088410772383213, -0.00138399179559201, 0.9364538192749023, 0.00039893388748168945, -0.00037282705307006836, 0.08583372831344604, 0.047195080667734146, -0.043637972325086594, 10.300466537475586, 0.8360101580619812, 0.5035629868507385, 1.4899671077728271, 0.37451171875, -0.468994140625, -0.406005859375, 
